5Vertices_15Tracks	SA	1	1	10000	14	0.7869429307958036	0.0775511387173327	0.3802252819080045	0.2220277091970774	6.8588143151478063	1.2276671584189867	91.8103200000000044
5Vertices_15Tracks	DA	1	1	10000	12	0.9542323907673578	0.0238295656552597	3.4312931760991545	4.4399752418399343	1.0319994214036221	0.2102550717649198	159.1800000000000068
5Vertices_15Tracks	QA	1	1	10000	14	0.0695007689964412	0.0097144502867296	0.3969311999805250	0.1018034419324122	7.0016299042135941	1.2004711379164335	80.0000000000000000
4Vertices_20Tracks	SA	1	1	10000	13	0.6217197086641235	0.0244484278859885	0.6154822296667414	0.7685358919740154	3.3673680949156797	0.6414023082292227	97.9282909999999873
4Vertices_20Tracks	DA	1	1	10000	15	0.9706167268686936	0.0183562977496974	3.0608286024791775	4.1252141731676524	1.0084711024611577	0.1965574310512010	177.9000000000000057
4Vertices_20Tracks	QA	1	1	10000	13	0.1023058535164019	0.0089468928474798	0.7003020119113148	0.1851791526781039	3.8881348783792569	0.6212674335708802	80.0000000000000000
4Vertices_16Tracks	SA	1	1	10000	17	0.8555520364411078	0.0248202655262736	0.3766295974334589	0.1486530664133664	5.6336277336790141	0.9250889924738338	91.9797189999999887
4Vertices_16Tracks	DA	1	1	10000	16	0.9882353557672989	0.0100901894805666	5.9976271984179270	0.7036214339598892	0.8980414199371110	0.1643363208917629	215.6500000000000057
4Vertices_16Tracks	QA	1	1	10000	17	0.2950966868147908	0.0291774063293239	0.4464680302950457	0.2887738894937839	4.6596477495512323	1.1811845571424882	80.0000000000000000
3Vertices_15Tracks	SA	1	1	10000	15	0.7559287841152480	0.0088123636213492	1.1143727827028445	1.2249741974236663	2.1481092024296333	0.3802445768984750	58.3803199999999833
3Vertices_15Tracks	DA	1	1	10000	12	0.9882353659943891	0.0098734324958061	3.5666587282053945	1.5793605383143934	1.8344708318690219	0.1088059183579063	130.2100000000000080
3Vertices_15Tracks	QA	1	1	10000	15	0.8328291898078199	0.0112058314663074	1.0672437196931537	1.4292125112008380	1.7746177317540293	0.3656151208278769	45.0000000000000000
3Vertices_15Tracks	SA	1	1	10000	27	0.9119134994898623	0.0038755363339032	0.8295233716582976	1.2232443601348175	2.0725478568823363	0.4548983906584104	92.7897459999999938
3Vertices_15Tracks	DA	1	1	10000	25	0.9999999999999999	0.0000048069344058	2.7914416659814867	2.3831300093933643	1.7002513547312721	0.1366080844315793	221.6800000000000068
3Vertices_15Tracks	QA	1	1	10000	27	0.8328291898078199	0.0109897310324935	1.0672437196931537	1.4130253223034048	1.7746177317540293	0.3610317177045614	45.0000000000000000
2Vertices_28Tracks	SA	1	1	10000	17	0.1632682100025190	0.0034861647932747	0.5137905641112811	0.5624538632301381	15.3517557678638674	1.1353101047555754	98.2006600000000134
2Vertices_28Tracks	DA	1	1	10000	28	0.9999999999999999	0.0000013509229747	6.5295426880133789	11.5061367805098911	1.1383090421100905	0.2587250317614625	175.6599999999999966
2Vertices_28Tracks	QA	1	1	10000	17	0.6022904609039615	0.0163834790152330	0.4277824854804266	0.1020950742818135	9.8905646638344180	0.8332536847477645	80.0000000000000000
2Vertices_16Tracks	SA	1	1	10000	21	0.6397189553847051	0.0036313611815881	0.5822677903180759	0.7801386127719504	10.6645010469368184	0.9574422783917326	55.8641720000000106
2Vertices_16Tracks	DA	1	1	10000	21	0.9999999999999999	0.0000011742869974	4.0754699749532621	11.6594588184909522	1.8277742812254387	0.3644531904897020	111.0699999999999932
2Vertices_16Tracks	QA	1	1	10000	21	0.7601113168973046	0.0127240554481570	0.6196263963224551	0.6383142357342618	6.2527143281261264	0.9292220550827079	45.0000000000000000
2Vertices_10Tracks	SA	1	1	10000	40	0.9803416063516425	0.0018523651233067	0.4013505850344398	0.3204711100672347	8.3296241664430752	1.2582639438238874	53.2009739999999951
2Vertices_10Tracks	DA	1	1	10000	21	0.9999999999999999	0.0000019826114367	14.9411494403713405	2.2515760710647683	0.8211734486282364	0.2445866449676179	95.2900000000000063
2Vertices_10Tracks	QA	1	1	10000	40	0.9776468143656255	0.0008252926084771	0.3551005632919444	0.0331492756850268	7.1501617524360350	0.5078910608826036	45.0000000000000000
